I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3, 
-73, -68, 4, 70, -39, -31, 34, 63, -53, -73, -14, -112, 29, -29, -4, 
-73, -68, 4, 70, -39, -31, 34, 63, -58, -73, -14, -112, 29, -29, -4, 
-73, -68, 4, 70, -39, -31, 34, 63, -58, -73, -14, -112, 29, -29, -4, 
-73, -68, 4, 70, -39, -31, 39, 63, -58, -73, -9, -112, 29, -24, -4, 
-82, -63, 19, 73, -51, -21, 48, 82, -48, -63, -9, -112, 34, -14, 0, 
-82, -43, 39, 63, -61, -2, 63, 87, -43, -58, -9, -122, 24, 0, 14, 
-87, -39, 48, 63, -68, 4, 68, 92, -39, -48, 0, -131, 19, 4, 24, 
-112, -39, 73, 75, -92, 17, 82, 97, -24, -39, -4, -126, 4, 34, 39, 
-146, -9, 136, 78, -141, 63, 107, 117, -14, -24, 4, -146, -19, 73, 63, 
-195, 14, 209, 90, -202, 112, 156, 161, 19, -4, 4, -161, -34, 126, 102, 
-273, 48, 322, 112, -297, 185, 224, 219, 53, 19, 0, -180, -34, 214, 151, 
-336, 82, 419, 126, -378, 251, 302, 302, 102, 58, 0, -209, -53, 292, 209, 
-351, 122, 473, 114, -412, 297, 351, 375, 165, 97, 4, -219, -73, 336, 239, 
-346, 141, 488, 102, -417, 314, 395, 458, 219, 151, 19, -229, -92, 390, 253, 
-385, 165, 551, 109, -468, 358, 463, 566, 307, 209, 39, -229, -112, 453, 292, 
-419, 185, 605, 117, -512, 395, 527, 692, 424, 292, 78, -224, -136, 536, 322, 
-434, 219, 653, 107, -544, 436, 580, 844, 570, 380, 141, -200, -156, 614, 346, 
-453, 287, 741, 82, -597, 514, 649, 995, 727, 488, 239, -161, -185, 702, 375, 
-453, 380, 834, 36, -644, 607, 692, 1078, 854, 624, 356, -92, -219, 780, 395, 
-414, 473, 888, -29, -651, 680, 692, 1088, 946, 761, 512, 4, -273, 824, 405, 
-346, 570, 917, -112, -631, 744, 639, 1005, 966, 858, 649, 126, -317, 800, 395, 
-263, 688, 951, -212, -607, 819, 502, 824, 912, 936, 795, 278, -380, 707, 346, 
-97, 805, 902, -353, -500, 854, 297, 600, 839, 1010, 985, 483, -448, 556, 253, 
175, 946, 771, -561, -297, 858, 29, 395, 805, 1117, 1239, 756, -531, 341, 117, 
483, 1132, 649, -807, -82, 890, -278, 175, 761, 1205, 1498, 1049, -610, 102, -43, 
775, 1293, 517, -1034, 129, 905, -566, -78, 688, 1229, 1668, 1283, -688, -131, -200, 
1044, 1400, 356, -1222, 344, 878, -819, -273, 634, 1220, 1771, 1459, -722, -331, -336, 
1337, 1400, 63, -1368, 636, 732, -1058, -414, 585, 1171, 1815, 1605, -732, -561, -502, 
1625, 1293, -331, -1459, 978, 480, -1268, -522, 536, 1024, 1766, 1698, -697, -814, -697, 
1825, 1107, -717, -1466, 1271, 195, -1390, -678, 409, 805, 1615, 1703, -610, -1015, -844, 
1859, 780, -1078, -1320, 1468, -148, -1415, -961, 107, 448, 1312, 1571, -439, -1161, -917, 
1781, 307, -1473, -1044, 1627, -583, -1395, -1342, -385, -53, 849, 1298, -195, -1307, -980, 
1722, -156, -1878, -783, 1800, -1017, -1361, -1629, -878, -580, 346, 956, 29, -1429, -1019, 
1683, -439, -2122, -622, 1903, -1281, -1332, -1747, -1234, -976, -73, 653, 180, -1478, -1029, 
1590, -605, -2196, -492, 1893, -1400, -1288, -1844, -1527, -1298, -448, 346, 292, -1493, -1000, 
1454, -746, -2200, -353, 1827, -1473, -1224, -1903, -1766, -1561, -819, -14, 380, -1473, -956, 
1351, -844, -2196, -253, 1773, -1520, -1171, -1873, -1864, -1693, -1078, -302, 439, -1429, -907, 
1293, -868, -2161, -212, 1727, -1515, -1141, -1820, -1869, -1703, -1185, -458, 448, -1395, -868, 
1283, -868, -2152, -207, 1717, -1510, -1107, -1742, -1834, -1688, -1220, -517, 434, -1356, -854, 
1317, -868, -2186, -224, 1751, -1527, -1058, -1605, -1742, -1654, -1220, -556, 419, -1322, -844, 
1312, -873, -2186, -219, 1749, -1529, -1015, -1473, -1649, -1586, -1190, -570, 419, -1278, -829, 
1263, -888, -2152, -187, 1708, -1520, -951, -1356, -1571, -1527, -1166, -595, 419, -1210, -790, 
1200, -888, -2088, -156, 1644, -1488, -893, -1244, -1493, -1473, -1132, -644, 419, -1146, -771, 
1098, -868, -1966, -114, 1532, -1417, -814, -1117, -1390, -1395, -1093, -678, 434, -1078, -727, 
922, -824, -1747, -48, 1334, -1285, -702, -995, -1273, -1278, -1019, -697, 444, -966, -624, 
727, -775, -1503, 24, 1115, -1139, -580, -878, -1151, -1151, -941, -688, 448, -844, -531, 
575, -741, -1317, 82, 946, -1029, -473, -771, -1029, -1044, -873, -663, 439, -761, -463, 
448, -707, -1156, 129, 802, -932, -400, -673, -917, -946, -805, -634, 429, -663, -414, 
312, -673, -985, 180, 649, -829, -326, -570, -824, -858, -732, -595, 395, -570, -351, 
258, -629, -888, 185, 573, -758, -283, -483, -741, -785, -678, -546, 356, -512, -312, 
268, -546, -814, 139, 541, -680, -253, -419, -668, -712, -600, -492, 307, -453, -283, 
239, -453, -692, 107, 466, -573, -214, -341, -570, -614, -507, -434, 278, -385, -248, 
190, -390, -580, 100, 385, -485, -165, -263, -478, -517, -409, -390, 248, -307, -204, 
136, -331, -468, 97, 302, -400, -102, -175, -385, -424, -336, -356, 219, -248, -165, 
82, -287, -370, 102, 226, -329, -39, -97, -292, -346, -283, -322, 190, -185, -122, 
14, -244, -258, 114, 136, -251, 4, -34, -219, -273, -234, -297, 146, -136, -73, 
-29, -214, -185, 122, 78, -200, 24, 19, -165, -224, -200, -263, 112, -92, -39, 
-43, -190, -146, 117, 51, -168, 34, 53, -131, -195, -161, -234, 92, -68, -29, 
-58, -156, -97, 107, 19, -126, 48, 82, -107, -165, -117, -214, 73, -43, -9, 
-68, -126, -58, 97, -4, -92, 58, 97, -73, -122, -82, -190, 58, -24, 0, 
-58, -102, -43, 80, -7, -73, 68, 107, -73, -107, -63, -190, 58, -4, 4, 
-39, -82, -43, 61, 2, -63, 92, 117, -63, -97, -48, -180, 58, 9, 19, 
-48, -63, -14, 56, -17, -39, 107, 136, -34, -68, -34, -175, 48, 14, 24, 
-73, -63, 9, 68, -41, -26, 117, 161, -4, -48, -24, -156, 48, 24, 29, 
-78, -73, 4, 75, -41, -34, 112, 151, -14, -53, -29, -165, 48, 14, 29, 
-82, -73, 9, 78, -46, -31, 107, 151, -14, -63, -34, -165, 43, 19, 29, 
-92, -78, 14, 85, -53, -31, 102, 151, -19, -68, -39, -165, 39, 19, 29, 
-97, -82, 14, 90, -56, -34, 92, 151, -24, -78, -43, -165, 34, 19, 29, 
-102, -97, 4, 100, -53, -46, 92, 151, -34, -82, -53, -161, 24, 19, 24, 
-102, -102, 0, 102, -51, -51, 92, 156, -24, -73, -48, -161, 29, 24, 24, 
-107, -102, 4, 104, -56, -48, 102, 165, -14, -63, -39, -161, 29, 29, 24, 
-112, -97, 14, 104, -63, -41, 102, 165, -9, -68, -39, -161, 29, 34, 19, 
-117, -97, 19, 107, -68, -39, 102, 156, -9, -58, -29, -161, 24, 34, 19, 
-117, -102, 14, 109, -65, -43, 97, 161, -9, -63, -29, -161, 24, 34, 24, 
-117, -102, 14, 109, -65, -43, 97, 161, -9, -63, -29, -161, 24, 34, 24, 
-112, -92, 19, 102, -65, -36, 102, 161, -9, -63, -29, -161, 24, 34, 24, 
-122, -78, 43, 100, -82, -17, 102, 175, -9, -63, -19, -161, 29, 39, 34, 
-117, -78, 39, 97, -78, -19, 102, 175, -4, -63, -19, -165, 29, 39, 34, 
-117, -82, 34, 100, -75, -24, 102, 175, -4, -58, -19, -170, 24, 39, 34, 
-136, -82, 53, 109, -95, -14, 102, 175, -4, -53, -14, -170, 24, 39, 39, 
-136, -73, 63, 104, -100, -4, 117, 185, 4, -48, -14, -175, 34, 43, 39, 
-141, -73, 68, 107, -104, -2, 126, 185, 4, -48, -14, -180, 29, 43, 39, 
-141, -78, 63, 109, -102, -7, 117, 180, 0, -48, -19, -195, 29, 43, 39, 
-141, -82, 58, 112, -100, -12, 117, 180, 0, -58, -19, -204, 29, 39, 34, 
-141, -92, 48, 117, -95, -21, 117, 175, -14, -63, -29, -219, 24, 39, 34, 
-136, -87, 48, 112, -92, -19, 117, 165, -14, -63, -29, -219, 24, 43, 34, 
-126, -73, 53, 100, -90, -9, 117, 161, -14, -58, -29, -224, 24, 43, 39, 
-117, -73, 43, 95, -80, -14, 122, 161, -4, -53, -29, -224, 24, 43, 39, 
-126, -63, 63, 95, -95, 0, 126, 175, -4, -53, -14, -219, 29, 53, 48, 
-126, -73, 53, 100, -90, -9, 126, 180, -4, -48, -14, -224, 29, 53, 48, 
-131, -73, 58, 102, -95, -7, 126, 180, -4, -48, -14, -229, 29, 53, 48, 
-131, -73, 58, 102, -95, -7, 126, 180, -9, -58, -19, -239, 29, 53, 48, 
-136, -73, 63, 104, -100, -4, 117, 180, -14, -63, -19, -244, 29, 48, 34, 
-131, -73, 58, 102, -95, -7, 117, 180, -19, -63, -19, -244, 19, 48, 34, 
-131, -78, 53, 104, -92, -12, 117, 180, -19, -63, -24, -244, 19, 48, 34, 
-126, -78, 48, 102, -87, -14, 117, 180, -14, -63, -24, -244, 24, 48, 34, 
-131, -87, 43, 109, -87, -21, 126, 170, -14, -63, -34, -244, 14, 48, 34, 
-131, -78, 53, 104, -92, -12, 126, 170, -14, -63, -29, -244, 14, 48, 39, 
-131, -73, 58, 102, -95, -7, 131, 175, -9, -63, -29, -239, 14, 48, 39, 
-126, -73, 53, 100, -90, -9, 131, 175, -9, -63, -34, -234, 14, 53, 43, 
-126, -68, 58, 97, -92, -4, 141, 190, 0, -58, -29, -219, 19, 63, 53, 
-131, -63, 68, 97, -100, 2, 141, 190, 0, -63, -34, -214, 19, 63, 53, 
-131, -63, 68, 97, -100, 2, 141, 190, -4, -63, -34, -214, 24, 68, 53, 
-131, -58, 73, 95, -102, 7, 141, 190, -4, -58, -34, -209, 34, 68, 53, 
-122, -58, 63, 90, -92, 2, 151, 200, 0, -48, -29, -204, 34, 68, 63, 
-122, -58, 63, 90, -92, 2, 151, 204, 0, -48, -29, -204, 34, 63, 63, 
-131, -58, 73, 95, -102, 7, 146, 204, 0, -48, -29, -204, 34, 63, 63, 
-122, -58, 63, 90, -92, 2, 146, 204, 0, -48, -29, -204, 34, 63, 63, 
-131, -58, 73, 95, -102, 7, 136, 200, -4, -53, -48, -209, 19, 58, 58, 
-131, -63, 68, 97, -100, 2, 136, 200, -9, -58, -48, -214, 19, 63, 53, 
-131, -68, 63, 100, -97, -2, 136, 200, -14, -63, -48, -214, 24, 63, 53, 
-131, -78, 53, 104, -92, -12, 141, 204, -19, -68, -48, -219, 24, 63, 48, 
-146, -82, 63, 114, -104, -9, 141, 204, -9, -68, -53, -219, 24, 53, 48, 
-151, -82, 68, 117, -109, -7, 141, 200, -14, -68, -53, -219, 24, 53, 48, 
-161, -82, 78, 122, -119, -2, 141, 200, -14, -68, -53, -214, 19, 53, 48, 
-161, -82, 78, 122, -119, -2, 141, 204, -14, -68, -53, -209, 19, 53, 48, 
-161, -68, 92, 114, -126, 12, 141, 204, -9, -53, -53, -209, 19, 63, 58, 
-161, -68, 92, 114, -126, 12, 141, 209, -9, -53, -53, -209, 19, 63, 58, 
-161, -68, 92, 114, -126, 12, 146, 209, -9, -53, -58, -209, 19, 68, 63, 
-161, -68, 92, 114, -126, 12, 146, 214, -9, -53, -58, -209, 14, 68, 63, 
-161, -73, 87, 117, -124, 7, 146, 219, -9, -53, -48, -219, 24, 68, 63, 
-170, -82, 87, 126, -129, 2, 151, 224, -9, -53, -58, -219, 24, 68, 63, 
-175, -87, 87, 131, -131, 0, 151, 229, -9, -53, -58, -214, 24, 73, 63, 
-175, -92, 82, 134, -129, -4, 151, 239, -9, -53, -58, -209, 24, 73, 63, 
-165, -87, 78, 126, -122, -4, 151, 234, -4, -63, -68, -219, 14, 73, 63, 
-161, -82, 78, 122, -119, -2, 151, 234, -4, -63, -68, -219, 14, 73, 68, 
-161, -78, 82, 119, -122, 2, 156, 239, -4, -58, -68, -219, 14, 78, 68, 
-161, -73, 87, 117, -124, 7, 156, 239, 0, -58, -68, -219, 14, 78, 68, 
-165, -73, 92, 119, -129, 9, 151, 244, 0, -48, -68, -219, 19, 87, 58, 
-165, -73, 92, 119, -129, 9, 151, 244, 0, -48, -73, -219, 14, 87, 63, 
-175, -73, 102, 124, -139, 14, 156, 253, 0, -43, -73, -219, 14, 87, 63, 
-165, -73, 92, 119, -129, 9, 156, 258, 4, -43, -73, -219, 19, 92, 63, 
-165, -73, 92, 119, -129, 9, 170, 268, 4, -53, -73, -209, 19, 92, 63, 
-165, -73, 92, 119, -129, 9, 175, 278, 9, -48, -73, -209, 19, 92, 63, 
-165, -68, 97, 117, -131, 14, 180, 283, 9, -43, -73, -204, 19, 97, 68, 
-165, -63, 102, 114, -134, 19, 185, 283, 19, -43, -68, -200, 19, 107, 73, 
-165, -58, 107, 112, -136, 24, 200, 273, 24, -39, -78, -195, 19, 107, 82, 
-165, -58, 107, 112, -136, 24, 200, 278, 24, -39, -78, -195, 19, 107, 87, 
-165, -58, 107, 112, -136, 24, 200, 278, 24, -39, -82, -190, 19, 107, 87, 
-175, -58, 117, 117, -146, 29, 200, 283, 29, -39, -82, -190, 19, 107, 87, 
-175, -68, 107, 122, -141, 19, 195, 292, 39, -43, -78, -195, 19, 107, 87, 
-175, -68, 107, 122, -141, 19, 195, 297, 43, -39, -73, -185, 19, 122, 92, 
-180, -68, 112, 124, -146, 21, 204, 302, 48, -34, -73, -180, 19, 122, 92, 
-180, -63, 117, 122, -148, 26, 209, 312, 53, -29, -73, -180, 19, 126, 97, 
-185, -53, 131, 119, -158, 39, 214, 317, 68, -14, -73, -170, 14, 131, 92, 
-185, -53, 131, 119, -158, 39, 224, 322, 73, -9, -68, -165, 14, 136, 102, 
-190, -63, 126, 126, -158, 31, 224, 326, 78, -4, -68, -165, 14, 146, 102, 
-204, -63, 141, 134, -173, 39, 229, 326, 82, -4, -68, -165, 14, 146, 102, 
-190, -48, 141, 119, -165, 46, 229, 326, 82, -9, -68, -170, 9, 146, 102, 
-195, -48, 146, 122, -170, 48, 234, 331, 87, -9, -68, -175, 9, 156, 102, 
-190, -48, 141, 119, -165, 46, 239, 336, 92, 0, -63, -180, 9, 161, 107, 
-190, -48, 141, 119, -165, 46, 248, 341, 102, 4, -63, -185, 9, 165, 107, 
-195, -58, 136, 126, -165, 39, 244, 361, 102, 9, -63, -195, 14, 180, 126, 
-204, -53, 151, 129, -178, 48, 248, 370, 112, 14, -58, -195, 14, 190, 131, 
-204, -48, 156, 126, -180, 53, 253, 380, 117, 19, -58, -200, 14, 200, 131, 
-204, -43, 161, 124, -183, 58, 258, 390, 122, 24, -53, -209, 9, 200, 136, 
-224, -43, 180, 134, -202, 68, 263, 385, 131, 24, -63, -209, 14, 204, 136, 
-229, -43, 185, 136, -207, 70, 268, 390, 136, 29, -53, -214, 14, 214, 136, 
-239, -43, 195, 141, -217, 75, 278, 405, 151, 39, -53, -219, 14, 229, 146, 
-253, -43, 209, 148, -231, 82, 283, 409, 151, 48, -53, -224, 9, 229, 146, 
-253, -39, 214, 146, -234, 87, 278, 424, 161, 53, -53, -234, 0, 229, 136, 
-258, -39, 219, 148, -239, 90, 283, 424, 165, 53, -43, -239, 0, 234, 146, 
-268, -43, 224, 156, -246, 90, 287, 434, 175, 58, -43, -248, -4, 239, 151, 
-268, -43, 224, 156, -246, 90, 297, 448, 180, 63, -43, -248, -4, 244, 156, 
-283, -43, 239, 163, -261, 97, 292, 453, 180, 58, -53, -258, 4, 253, 161, 
-283, -39, 244, 161, -263, 102, 302, 458, 185, 58, -43, -263, 4, 258, 165, 
-287, -53, 234, 170, -261, 90, 307, 468, 195, 63, -43, -283, -4, 263, 165, 
-317, -63, 253, 190, -285, 95, 312, 473, 204, 73, -43, -287, -9, 273, 165, 
-317, -53, 263, 185, -290, 104, 317, 488, 209, 87, -43, -297, -9, 273, 175, 
-317, -43, 273, 180, -295, 114, 326, 492, 214, 92, -39, -297, -9, 278, 180, 
-312, -34, 278, 173, -295, 122, 326, 497, 224, 102, -34, -297, -14, 283, 185, 
-302, -9, 292, 156, -297, 141, 326, 507, 229, 107, -24, -297, -19, 287, 190, 
-312, 0, 312, 156, -312, 156, 326, 517, 234, 107, -29, -297, -9, 312, 190, 
-317, -4, 312, 161, -314, 153, 331, 527, 248, 112, -24, -292, -9, 312, 200, 
-322, 0, 322, 161, -322, 161, 336, 536, 258, 117, -19, -292, -9, 317, 204, 
-326, 0, 326, 163, -326, 163, 341, 536, 258, 122, -14, -297, -9, 322, 214, 
-341, -4, 336, 173, -339, 165, 356, 541, 258, 131, -4, -297, -14, 322, 214, 
-356, 0, 356, 178, -356, 178, 356, 546, 263, 136, 0, -297, -24, 326, 219, 
-366, 0, 366, 183, -366, 183, 366, 546, 268, 141, 4, -292, -29, 331, 224, 
-385, 0, 385, 192, -385, 192, 366, 546, 273, 146, 9, -292, -39, 336, 229, 
-385, 9, 395, 187, -390, 202, 356, 561, 273, 156, 14, -287, -34, 336, 229, 
-385, 9, 395, 187, -390, 202, 356, 561, 273, 161, 19, -287, -39, 336, 229, 
-380, 14, 395, 183, -387, 204, 356, 551, 273, 161, 19, -287, -34, 336, 229, 
-370, 19, 390, 175, -380, 204, 356, 551, 273, 161, 34, -283, -29, 336, 229, 
-370, 34, 405, 168, -387, 219, 356, 546, 273, 165, 34, -273, -24, 336, 229, 
-375, 39, 414, 168, -395, 226, 356, 546, 278, 175, 39, -258, -29, 336, 239, 
-375, 43, 419, 165, -397, 231, 356, 536, 278, 175, 43, -258, -43, 336, 244, 
-390, 48, 439, 170, -414, 244, 356, 536, 278, 185, 48, -253, -48, 336, 244, 
-385, 48, 434, 168, -409, 241, 356, 522, 283, 190, 43, -248, -43, 336, 239, 
-380, 53, 434, 163, -407, 244, 351, 517, 283, 195, 48, -244, -48, 336, 239, 
-370, 58, 429, 156, -400, 244, 346, 507, 283, 195, 48, -239, -53, 331, 234, 
-361, 63, 424, 148, -392, 244, 341, 502, 283, 200, 58, -224, -53, 331, 234, 
-370, 63, 434, 153, -402, 248, 336, 507, 292, 214, 78, -219, -63, 326, 224, 
-361, 68, 429, 146, -395, 248, 331, 502, 292, 219, 87, -200, -63, 322, 214, 
-346, 73, 419, 136, -383, 246, 331, 497, 297, 224, 97, -190, -63, 317, 214, 
-336, 87, 424, 124, -380, 256, 322, 488, 297, 229, 97, -180, -63, 312, 214, 
-336, 82, 419, 126, -378, 251, 302, 473, 287, 239, 112, -161, -63, 307, 209, 
-326, 82, 409, 122, -368, 246, 297, 458, 287, 244, 117, -151, -63, 297, 209, 
-322, 82, 405, 119, -363, 244, 287, 439, 287, 244, 122, -131, -68, 287, 200, 
-317, 82, 400, 117, -358, 241, 268, 429, 278, 239, 122, -126, -68, 273, 185, 
-302, 87, 390, 107, -346, 239, 253, 409, 268, 239, 136, -107, -68, 253, 190, 
-283, 92, 375, 95, -329, 234, 239, 400, 263, 234, 141, -92, -68, 239, 175, 
-263, 97, 361, 82, -312, 229, 224, 385, 248, 234, 141, -92, -68, 224, 165, 
-244, 97, 341, 73, -292, 219, 214, 361, 239, 224, 136, -78, -68, 209, 156, 
-234, 97, 331, 68, -283, 214, 209, 351, 234, 214, 141, -63, -68, 209, 136, 
-209, 102, 312, 53, -261, 207, 195, 336, 224, 209, 141, -63, -68, 190, 126, 
-190, 102, 292, 43, -241, 197, 180, 312, 209, 200, 136, -63, -68, 170, 117, 
-170, 102, 273, 34, -222, 187, 165, 297, 195, 190, 131, -53, -63, 156, 102, 
-146, 102, 248, 21, -197, 175, 156, 287, 190, 180, 136, -58, -68, 141, 102, 
-141, 82, 224, 29, -183, 153, 141, 273, 175, 170, 131, -58, -68, 126, 87, 
-141, 78, 219, 31, -180, 148, 126, 253, 161, 156, 117, -58, -68, 112, 73, 
-136, 73, 209, 31, -173, 141, 112, 229, 146, 146, 107, -58, -68, 97, 68, 
-117, 58, 175, 29, -146, 117, 102, 219, 131, 141, 107, -63, -58, 87, 53, 
-87, 63, 151, 12, -119, 107, 102, 209, 122, 126, 102, -58, -58, 82, 48, 
-63, 68, 131, -2, -97, 100, 97, 195, 112, 122, 92, -58, -48, 78, 48, 
-48, 68, 117, -9, -82, 92, 92, 180, 97, 112, 82, -53, -43, 58, 34, 
-43, 63, 107, -9, -75, 85, 82, 165, 92, 97, 82, -43, -39, 48, 43, 
-43, 58, 102, -7, -73, 80, 73, 151, 87, 92, 78, -39, -34, 39, 29, 
-34, 48, 82, -7, -58, 65, 73, 146, 78, 82, 73, -39, -34, 29, 24, 
-29, 43, 73, -7, -51, 58, 68, 126, 63, 73, 68, -39, -29, 19, 19, 
-34, 34, 68, 0, -51, 51, 43, 117, 58, 63, 63, -48, -24, 19, 9, 
-24, 29, 53, -2, -39, 41, 43, 112, 48, 53, 58, -48, -24, 14, 4, 
-19, 24, 43, -2, -31, 34, 39, 107, 43, 48, 53, -53, -19, 9, 0, 
-19, 19, 39, 0, -29, 29, 39, 97, 34, 48, 48, -58, -19, 0, -4, 
-9, 14, 24, -2, -17, 19, 39, 87, 24, 43, 39, -73, -19, 0, 0, 
-4, 14, 19, -4, -12, 17, 24, 78, 9, 34, 29, -78, -19, -14, -9, 
0, 9, 9, -4, -4, 9, 24, 73, 9, 29, 29, -78, -19, -19, -9, 
9, 14, 4, -12, 2, 9, 24, 68, 4, 29, 29, -78, -19, -19, -14, 
19, 4, -14, -12, 17, -4, 14, 53, 0, 14, 24, -78, -19, -19, -14, 
19, 9, -9, -14, 14, 0, 9, 43, -4, 9, 19, -78, -14, -19, -14, 
24, 9, -14, -17, 19, -2, 9, 43, -4, 9, 14, -78, -14, -19, -14, 
24, 4, -19, -14, 21, -7, 9, 48, -9, 9, 14, -82, -14, -19, -14, 
19, 4, -14, -12, 17, -4, 19, 58, 0, 14, 9, -78, -14, -19, -14, 
4, 4, 0, -4, 2, 2, 19, 53, -4, 9, 9, -82, -9, -29, -14, 
9, 9, 0, -9, 4, 4, 19, 53, -4, 9, 9, -82, -9, -29, -14, 
9, 9, 0, -9, 4, 4, 19, 53, -4, 9, 9, -78, -9, -29, -14, 
4, 0, -4, -2, 4, -2, 19, 53, 0, 9, 9, -78, -4, -24, -4, 
4, 4, 0, -4, 2, 2, 19, 53, 0, 9, 9, -78, -4, -24, -4, 
0, 4, 4, -2, -2, 4, 14, 53, -4, 4, 9, -78, -4, -29, -4, 
-9, -4, 4, 7, -7, 0, 14, 48, -4, 4, 4, -78, -4, -29, -4, 
0, 0, 0, 0, 0, 0, 14, 39, -4, 4, 14, -82, 4, -29, -4, 
0, 0, 0, 0, 0, 0, 9, 39, -9, 4, 4, -82, 0, -29, -4, 
0, 0, 0, 0, 0, 0, 9, 39, -9, 4, -4, -82, -4, -29, -4, 
0, -4, -4, 2, 2, -4, 9, 39, -9, 0, -4, -82, -4, -24, -4, 
4, 4, 0, -4, 2, 2, 4, 24, -19, 0, -4, -82, 0, -29, -14, 
4, 4, 0, -4, 2, 2, 4, 19, -19, 0, -4, -82, 0, -29, -14, 
0, 0, 0, 0, 0, 0, 4, 19, -19, 0, -9, -82, 0, -29, -14, 
-4, 0, 4, 2, -4, 2, 0, 24, -29, 0, -9, -82, 0, -29, -14, 
-19, -9, 9, 14, -14, 0, 0, 24, -29, -4, -9, -92, -9, -48, -14, 
-19, -9, 9, 14, -14, 0, 0, 24, -29, -4, -4, -92, -4, -39, -14, 
-9, 0, 9, 4, -9, 4, 4, 24, -24, 0, -4, -87, -4, -39, -14, 
-9, 4, 14, 2, -12, 9, 4, 24, -24, 0, -4, -78, -4, -43, -14, 
0, 14, 14, -7, -7, 14, 4, 34, -14, 0, -9, -87, 4, -34, -4, 
-9, 4, 14, 2, -12, 9, 0, 34, -19, 0, -9, -87, 4, -34, -4, 
-9, 0, 9, 4, -9, 4, 0, 34, -19, -4, -4, -92, 0, -34, -4, 
-14, -4, 9, 9, -12, 2, 4, 34, -19, -4, -4, -92, 0, -34, -4, 
-14, -4, 9, 9, -12, 2, -4, 24, -19, -14, -19, -102, 0, -34, -14, 
-9, -4, 4, 7, -7, 0, -9, 24, -19, -19, -24, -97, 0, -34, -14, 
-9, 0, 9, 4, -9, 4, -9, 24, -19, -19, -24, -97, 0, -34, -14, 
-9, 4, 14, 2, -12, 9, -9, 24, -19, -14, -24, -97, 0, -29, -14, 
-19, -4, 14, 12, -17, 4, -9, 24, -29, -4, -24, -97, -9, -39, -24, 
-19, 0, 19, 9, -19, 9, -9, 24, -29, -4, -24, -92, -9, -39, -24, 
-19, 0, 19, 9, -19, 9, -9, 24, -29, -4, -19, -92, -9, -39, -19, 
-19, 4, 24, 7, -21, 14, -9, 29, -24, -4, -14, -92, -4, -39, -19, 
-19, 4, 24, 7, -21, 14, -9, 19, -24, -4, -4, -82, -4, -24, -9, 
-19, 4, 24, 7, -21, 14, -9, 19, -24, -4, -4, -82, 0, -24, -9, 
-19, 4, 24, 7, -21, 14, -9, 19, -19, 0, -4, -82, 0, -24, -9, 
-24, 4, 29, 9, -26, 17, -9, 19, -19, 0, -9, -82, -4, -29, -9, 
-29, 9, 39, 9, -34, 24, -9, 19, -24, -4, -14, -92, 4, -29, -9, 
-29, -4, 24, 17, -26, 9, -9, 19, -24, -4, -14, -92, 0, -29, -14, 
-29, -9, 19, 19, -24, 4, -9, 19, -24, -9, -14, -97, 0, -29, -14, 
-24, -9, 14, 17, -19, 2, -9, 24, -24, -9, -14, -97, 0, -29, -14, 
-14, -14, 0, 14, -7, -7, -9, 24, -19, -9, -19, -92, 0, -29, -14, 
-14, -9, 4, 12, -9, -2, -9, 24, -19, -9, -19, -92, 0, -29, -9, 
-14, -4, 9, 9, -12, 2, -4, 24, -19, -4, -19, -97, 0, -29, -9, 
-19, -4, 14, 12, -17, 4, -4, 29, -19, 0, -9, -102, 0, -29, -9, 
-29, -4, 24, 17, -26, 9, -4, 29, -14, 4, -9, -97, -4, -24, -9, 
-14, -4, 9, 9, -12, 2, -4, 29, -14, 4, -9, -97, -4, -24, -9, 
-14, 0, 14, 7, -14, 7, -4, 29, -14, 4, -9, -102, -4, -24, -9, 
-14, 0, 14, 7, -14, 7, -4, 29, -14, 9, -9, -102, -4, -24, -9, 
-14, 0, 14, 7, -14, 7, -4, 19, -9, 9, -9, -107, -4, -29, -19, 
-14, 0, 14, 7, -14, 7, -9, 24, -9, 9, -9, -107, -4, -29, -19, 
-19, 0, 19, 9, -19, 9, -14, 24, -9, 9, -9, -107, -4, -34, -19, 
-19, 0, 19, 9, -19, 9, -29, 19, -9, 9, -9, -112, -14, -34, -19, 
-29, -14, 14, 21, -21, 0, -19, 19, -4, 19, -9, -122, -14, -34, -19, 
-24, -14, 9, 19, -17, -2, -19, 19, -4, 19, -9, -131, -9, -34, -19, 
-24, -9, 14, 17, -19, 2, -19, 19, -4, 19, -14, -131, -9, -34, -24, 
-24, -9, 14, 17, -19, 2, -19, 24, -4, 19, -14, -131, -14, -34, -24, 
-14, 0, 14, 7, -14, 7, -4, 29, 4, 29, 0, -131, -4, -24, -14, 
-19, 0, 19, 9, -19, 9, -4, 29, 4, 29, 0, -131, -4, -24, -14, 
-19, 0, 19, 9, -19, 9, -4, 29, 4, 29, 0, -136, -4, -24, -14, 
-9, 0, 9, 4, -9, 4, -4, 29, 9, 29, 0, -136, -4, -24, -14, 
0, 4, 4, -2, -2, 4, -9, 19, 4, 19, -9, -146, -14, -34, -24, 
0, 4, 4, -2, -2, 4, -14, 19, 4, 19, -9, -151, -14, -34, -24, 
