I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
9,9,0,-9,4,4,-53,-9,24,24,19,-4,4,-43,-58
4,0,-4,-2,4,-2,-53,-9,34,34,29,4,-4,-34,-53
0,0,0,0,0,0,-48,-9,29,34,24,0,-4,-34,-53
0,-4,-4,2,2,-4,-48,-14,29,29,24,0,-4,-34,-53
0,-4,-4,2,2,-4,-48,-14,29,29,19,0,-4,-29,-53
0,4,4,-2,-2,4,-48,-9,29,39,29,4,-4,-29,-43
-4,0,4,2,-4,2,-43,-9,29,39,29,4,-4,-29,-39
-4,0,4,2,-4,2,-43,-9,29,39,29,4,-4,-29,-39
-4,4,9,0,-7,7,-43,-9,34,39,29,9,-4,-29,-39
4,-4,-9,0,7,-7,-34,0,34,29,29,0,4,-29,-34
4,-9,-14,2,9,-12,-29,0,34,34,29,0,4,-24,-34
0,-9,-9,4,4,-9,-29,0,34,34,29,0,4,-24,-34
0,-9,-9,4,4,-9,-29,0,34,34,34,0,0,-24,-34
-4,0,4,2,-4,2,-29,-9,34,34,24,-4,-9,-34,-34
-4,0,4,2,-4,2,-29,-4,34,34,24,-4,-4,-34,-34
-9,0,9,4,-9,4,-24,-4,34,34,24,0,-4,-34,-29
-9,0,9,4,-9,4,-24,-4,34,34,24,0,-4,-34,-29
0,0,0,0,0,0,-24,-4,24,34,24,0,-4,-24,-39
0,0,0,0,0,0,-24,-4,29,34,24,0,-9,-24,-39
0,0,0,0,0,0,-24,-4,29,34,24,-4,-9,-24,-39
0,-4,-4,2,2,-4,-24,-4,29,34,24,-4,-9,-24,-39
0,-4,-4,2,2,-4,-29,4,39,34,24,-4,0,-29,-29
0,-4,-4,2,2,-4,-29,4,39,39,24,-4,0,-29,-29
-4,-4,0,4,-2,-2,-29,4,39,39,24,-4,0,-29,-29
-4,-4,0,4,-2,-2,-29,9,43,39,24,-4,0,-29,-29
9,-4,-14,-2,12,-9,-29,19,43,48,34,4,0,-29,-29
9,-14,-24,2,17,-19,-34,29,43,48,43,9,0,-34,-34
9,-14,-24,2,17,-19,-34,39,73,58,53,9,0,-34,-34
29,-9,-39,-9,34,-24,-34,78,117,97,68,19,0,-34,-24
48,19,-29,-34,39,-4,-29,156,190,156,102,43,-14,-39,-4
78,43,-34,-61,56,4,-24,253,283,224,146,58,-29,-53,14
92,43,-48,-68,70,-2,0,326,366,283,180,63,-48,-63,34
107,58,-48,-82,78,4,39,395,458,351,219,73,-73,-58,97
131,92,-39,-112,85,26,92,473,585,463,297,117,-92,-48,165
161,126,-34,-143,97,46,126,551,727,624,424,180,-112,-63,204
224,165,-58,-195,141,53,126,605,814,790,585,273,-146,-102,190
302,239,-63,-270,183,87,68,614,888,961,761,405,-185,-146,146
390,331,-58,-361,224,136,-4,605,936,1127,951,551,-229,-200,92
468,424,-43,-446,256,190,-63,605,971,1273,1122,692,-278,-244,34
556,507,-48,-531,302,229,-122,639,1010,1415,1283,819,-341,-287,-34
663,634,-29,-649,346,302,-248,658,1083,1590,1468,976,-390,-351,-112
771,824,53,-797,358,439,-405,590,1151,1771,1683,1180,-439,-390,-180
863,1010,146,-936,358,578,-556,419,1117,1854,1825,1337,-492,-419,-263
922,1141,219,-1032,351,680,-712,180,912,1742,1825,1410,-531,-429,-370
961,1210,248,-1085,356,729,-849,-112,551,1434,1673,1390,-551,-458,-522
1054,1190,136,-1122,458,663,-1029,-400,82,1024,1434,1322,-512,-527,-751
1200,1098,-102,-1149,651,497,-1302,-668,-405,605,1180,1249,-434,-697,-1112
1429,1000,-429,-1215,929,285,-1590,-897,-868,229,961,1200,-351,-897,-1522
1625,912,-712,-1268,1168,100,-1859,-1200,-1366,-180,736,1161,-273,-1088,-1893
1742,814,-927,-1278,1334,-56,-2074,-1600,-1908,-649,463,1088,-190,-1239,-2181
1761,683,-1078,-1222,1420,-197,-2220,-2020,-2410,-1137,126,941,-68,-1332,-2405
1629,575,-1054,-1102,1342,-239,-2283,-2464,-2820,-1590,-224,775,48,-1322,-2488
1346,590,-756,-968,1051,-82,-2274,-2986,-3098,-1927,-492,653,131,-1200,-2410
1000,678,-322,-839,661,178,-2215,-3445,-3220,-2108,-634,600,165,-1010,-2235
751,702,-48,-727,400,326,-2088,-3547,-3142,-2132,-727,531,175,-854,-2044
590,649,58,-619,265,353,-1898,-3284,-2913,-2034,-741,473,185,-736,-1839
429,590,161,-509,134,375,-1654,-2888,-2596,-1834,-673,444,170,-614,-1600
253,453,200,-353,26,326,-1376,-2464,-2215,-1586,-580,424,156,-492,-1361
131,278,146,-204,-7,212,-1122,-2054,-1839,-1322,-483,395,195,-414,-1166
24,209,185,-117,-80,197,-902,-1708,-1488,-1068,-356,385,204,-326,-956
-63,229,292,-82,-178,261,-712,-1410,-1156,-810,-239,370,156,-224,-746
-112,200,312,-43,-212,256,-527,-1127,-878,-614,-195,292,112,-136,-556
-146,141,287,2,-217,214,-370,-883,-683,-488,-204,165,92,-78,-409
-200,68,268,65,-234,168,-234,-678,-522,-405,-209,29,78,0,-268
-219,53,273,82,-246,163,-131,-507,-385,-322,-195,-48,43,43,-151
-195,63,258,65,-226,161,-78,-375,-278,-239,-156,-58,34,68,-82
-165,58,224,53,-195,141,-34,-297,-195,-180,-136,-63,9,63,-48
-156,19,175,68,-165,97,9,-204,-126,-141,-126,-73,4,68,-9
-136,-29,107,82,-122,39,53,-131,-73,-102,-102,-63,4,68,19
-112,-39,73,75,-92,17,73,-87,-34,-58,-63,-48,4,68,29
-102,-39,63,70,-82,12,78,-78,-24,-39,-53,-43,19,63,34
-97,-43,53,70,-75,4,78,-73,-24,-34,-43,-48,19,53,39
-92,-34,58,63,-75,12,68,-73,-24,-34,-43,-48,19,39,34
-92,-24,68,58,-80,21,63,-73,-29,-48,-43,-48,9,43,34
-97,-19,78,58,-87,29,63,-63,-19,-68,-53,-63,9,43,39
-97,-19,78,58,-87,29,73,-48,-14,-68,-68,-68,9,58,43
-87,-39,48,63,-68,4,87,-34,0,-58,-68,-68,9,68,58
-87,-53,34,70,-61,-9,97,-14,9,-48,-58,-63,9,78,53
-97,-53,43,75,-70,-4,102,-4,19,-34,-53,-63,9,78,68
-97,-53,43,75,-70,-4,102,0,24,-29,-39,-53,9,78,73
-87,-53,34,70,-61,-9,92,4,24,-19,-39,-58,9,68,63
-87,-53,34,70,-61,-9,92,0,24,-14,-39,-58,9,68,63
-87,-53,34,70,-61,-9,97,0,24,-14,-39,-63,9,68,73
-87,-53,34,70,-61,-9,97,-4,29,-19,-39,-63,9,68,73
-97,-53,43,75,-70,-4,97,9,39,-19,-39,-53,9,58,73
-97,-53,43,75,-70,-4,97,14,48,-19,-39,-58,9,58,78
-102,-53,48,78,-75,-2,97,19,48,-19,-39,-58,9,63,78
-102,-58,43,80,-73,-7,107,24,53,-14,-39,-58,9,63,82
-92,-58,34,75,-63,-12,117,24,48,-9,-29,-68,9,63,92
-92,-63,29,78,-61,-17,117,24,48,-9,-29,-68,9,63,92
-87,-63,24,75,-56,-19,117,29,48,-9,-29,-68,9,63,97
-87,-58,29,73,-58,-14,122,29,48,-9,-29,-68,9,63,97
-97,-68,29,82,-63,-19,112,29,48,-9,-39,-68,9,58,87
-97,-68,29,82,-63,-19,112,34,48,-9,-39,-68,9,58,87
-97,-68,29,82,-63,-19,112,34,53,-9,-39,-68,9,63,92
-97,-68,29,82,-63,-19,112,39,53,-9,-39,-68,9,63,92
-97,-68,29,82,-63,-19,126,39,53,-4,-29,-58,9,63,97
-97,-73,24,85,-61,-24,126,39,53,-4,-29,-58,9,63,97
-97,-73,24,85,-61,-24,126,43,53,-4,-29,-58,9,63,97
-97,-68,29,82,-63,-19,126,43,58,-4,-29,-58,9,63,97
-97,-68,29,82,-63,-19,126,48,68,-4,-29,-58,9,63,97
-97,-68,29,82,-63,-19,131,48,68,-4,-24,-63,9,63,102
-97,-73,24,85,-61,-24,131,48,73,-4,-24,-63,9,63,102
-97,-73,24,85,-61,-24,136,53,73,-4,-24,-63,9,68,107
-87,-63,24,75,-56,-19,126,53,63,-4,-34,-63,9,68,107
-87,-63,24,75,-56,-19,126,53,63,-4,-34,-63,9,68,107
-87,-63,24,75,-56,-19,126,58,68,-4,-34,-63,9,68,107
-87,-63,24,75,-56,-19,126,58,68,-4,-34,-63,9,68,112
-97,-73,24,85,-61,-24,136,58,68,-14,-34,-73,9,78,122
-97,-73,24,85,-61,-24,141,63,73,-9,-34,-73,4,78,122
-97,-73,24,85,-61,-24,141,63,73,-9,-34,-73,4,78,122
-97,-68,29,82,-63,-19,141,68,73,-9,-34,-73,4,78,122
-97,-68,29,82,-63,-19,141,68,73,-9,-34,-73,4,73,117
-102,-68,34,85,-68,-17,146,73,78,-9,-34,-78,4,73,126
-102,-73,29,87,-65,-21,146,78,78,-9,-34,-78,4,73,126
-102,-73,29,87,-65,-21,146,78,78,-9,-34,-78,4,73,126
-92,-73,19,82,-56,-26,151,82,82,-9,-34,-68,4,73,126
-92,-73,19,82,-56,-26,151,82,87,-9,-34,-68,4,73,126
-97,-73,24,85,-61,-24,156,87,87,-9,-34,-68,4,73,126
-97,-73,24,85,-61,-24,156,87,87,-9,-34,-68,4,73,126
-107,-73,34,90,-70,-19,156,97,87,-4,-34,-68,4,73,131
-107,-73,34,90,-70,-19,161,97,87,-4,-34,-68,4,73,136
-107,-73,34,90,-70,-19,161,97,92,-4,-34,-73,4,78,136
-107,-73,34,90,-70,-19,161,97,92,-4,-34,-73,4,78,136
-107,-73,34,90,-70,-19,165,107,92,-4,-34,-73,-4,82,141
-112,-73,39,92,-75,-17,170,107,97,-4,-34,-73,-4,82,141
-112,-78,34,95,-73,-21,170,107,97,-4,-39,-73,-4,82,141
-112,-78,34,95,-73,-21,170,112,97,-4,-39,-78,-4,82,141
-112,-78,34,95,-73,-21,175,112,102,-4,-39,-87,4,92,161
-117,-78,39,97,-78,-19,175,112,102,-4,-39,-87,4,92,161
-117,-78,39,97,-78,-19,180,117,102,-4,-39,-87,4,97,161
-117,-78,39,97,-78,-19,180,122,107,-4,-39,-92,4,97,165
-117,-78,39,97,-78,-19,190,122,107,-14,-39,-92,4,97,165
-117,-82,34,100,-75,-24,190,122,107,-14,-39,-92,4,97,165
-117,-82,34,100,-75,-24,190,122,107,-14,-39,-92,4,97,165
-117,-82,34,100,-75,-24,190,131,112,-14,-43,-92,4,97,170
-117,-82,34,100,-75,-24,195,136,102,-14,-43,-82,4,92,170
-122,-82,39,102,-80,-21,200,141,102,-14,-43,-87,4,92,170
-122,-82,39,102,-80,-21,204,141,107,-14,-43,-87,4,92,170
-126,-87,39,107,-82,-24,204,146,107,-19,-43,-92,4,92,175
-126,-92,34,109,-80,-29,209,151,107,-19,-48,-102,4,102,175
-126,-92,34,109,-80,-29,209,156,107,-19,-48,-107,4,107,180
-131,-92,39,112,-85,-26,209,161,107,-19,-53,-107,4,107,180
-131,-92,39,112,-85,-26,219,161,107,-19,-53,-117,4,112,180
-131,-97,34,114,-82,-31,214,156,107,-9,-53,-107,4,102,180
-131,-97,34,114,-82,-31,219,161,107,-14,-63,-107,4,102,185
-136,-102,34,119,-85,-34,224,165,107,-19,-63,-112,4,102,185
-146,-112,34,129,-90,-39,229,170,107,-19,-68,-117,4,102,185
-156,-122,34,139,-95,-43,239,185,107,-19,-68,-131,4,112,190
-156,-122,34,139,-95,-43,239,185,112,-24,-73,-136,4,112,190
-156,-126,29,141,-92,-48,244,190,112,-24,-78,-136,4,117,195
-161,-126,34,143,-97,-46,248,195,112,-29,-82,-141,4,117,195
-151,-131,19,141,-85,-56,253,200,112,-39,-87,-146,4,126,195
-156,-136,19,146,-87,-58,263,204,107,-39,-92,-151,4,131,200
-161,-141,19,151,-90,-61,268,209,107,-48,-92,-151,4,131,200
-165,-146,19,156,-92,-63,273,214,107,-53,-97,-156,4,131,204
-165,-136,29,151,-97,-53,278,209,107,-43,-102,-161,4,122,214
-165,-136,29,151,-97,-53,283,214,107,-48,-107,-165,4,126,214
-165,-146,19,156,-92,-63,287,219,107,-48,-112,-170,4,126,214
-175,-151,24,163,-100,-63,292,224,107,-53,-117,-175,4,126,224
-180,-156,24,168,-102,-65,302,229,97,-73,-122,-180,14,141,224
-185,-161,24,173,-104,-68,307,234,97,-78,-131,-190,14,146,224
-185,-165,19,175,-102,-73,312,239,97,-82,-136,-200,14,151,224
-190,-170,19,180,-104,-75,322,244,87,-87,-146,-209,14,156,234
-204,-175,29,190,-117,-73,326,239,78,-97,-161,-209,19,170,248
-214,-185,29,200,-122,-78,336,248,78,-102,-175,-219,24,170,253
-214,-190,24,202,-119,-82,346,248,78,-112,-180,-224,24,170,253
-219,-195,24,207,-122,-85,351,253,68,-117,-190,-239,24,175,253
-214,-200,14,207,-114,-92,356,258,68,-122,-200,-248,19,180,263
-219,-204,14,212,-117,-95,370,263,68,-126,-200,-253,19,185,268
-229,-219,9,224,-119,-104,380,268,63,-141,-214,-263,19,190,273
-234,-219,14,226,-124,-102,385,273,53,-146,-224,-273,24,195,283
-244,-224,19,234,-131,-102,395,268,58,-156,-234,-292,34,185,278
-248,-234,14,241,-131,-109,400,273,53,-161,-244,-302,34,190,278
-253,-244,9,248,-131,-117,414,273,48,-170,-253,-312,39,195,283
-268,-248,19,258,-143,-114,419,278,43,-180,-268,-322,43,200,287
-273,-258,14,265,-143,-122,419,278,34,-190,-278,-331,34,204,302
-283,-268,14,275,-148,-126,429,283,29,-200,-287,-341,34,209,307
-292,-273,19,283,-156,-126,434,283,29,-209,-297,-351,34,214,312
-297,-278,19,287,-158,-129,439,283,24,-219,-312,-370,39,219,312
-307,-297,9,302,-158,-143,448,283,24,-239,-326,-375,53,234,317
-317,-307,9,312,-163,-148,458,287,14,-248,-341,-390,58,239,326
-326,-317,9,322,-168,-153,463,287,9,-258,-356,-395,63,248,326
-331,-322,9,326,-170,-156,473,287,4,-268,-366,-405,63,253,331
-356,-322,34,339,-195,-143,488,278,-4,-278,-375,-419,63,258,336
-366,-331,34,348,-200,-148,492,278,-4,-287,-385,-434,63,263,341
-370,-336,34,353,-202,-151,497,278,-9,-297,-395,-439,68,268,346
-380,-341,39,361,-209,-151,502,278,-14,-302,-405,-453,73,273,346
-380,-346,34,363,-207,-156,497,278,-19,-312,-429,-463,73,273,351
-385,-351,34,368,-209,-158,502,278,-29,-322,-439,-473,73,273,356
-400,-356,43,378,-222,-156,502,268,-34,-331,-448,-483,78,278,356
-405,-361,43,383,-224,-158,502,268,-39,-341,-458,-492,78,283,356
-409,-366,43,387,-226,-161,502,253,-43,-361,-468,-512,87,287,356
-414,-366,48,390,-231,-158,502,248,-48,-361,-478,-512,87,292,361
-419,-370,48,395,-234,-161,502,244,-48,-361,-483,-522,87,292,361
-424,-370,53,397,-239,-158,492,234,-53,-366,-488,-527,92,292,361
-419,-370,48,395,-234,-161,478,234,-58,-375,-492,-531,92,292,351
-419,-370,48,395,-234,-161,473,224,-68,-380,-497,-536,97,292,346
-419,-370,48,395,-234,-161,463,214,-73,-385,-502,-541,102,292,341
-419,-370,48,395,-234,-161,453,204,-78,-385,-502,-541,102,292,331
-409,-361,48,385,-229,-156,444,195,-78,-375,-492,-531,92,292,326
-405,-356,48,380,-226,-153,434,185,-82,-375,-492,-531,92,283,317
-400,-351,48,375,-224,-151,414,175,-87,-375,-492,-527,92,283,307
-390,-346,43,368,-217,-151,400,165,-87,-370,-483,-517,92,278,297
-390,-322,68,356,-229,-126,375,161,-78,-346,-458,-502,102,263,278
-375,-322,53,348,-214,-134,366,161,-78,-331,-444,-488,102,263,268
-361,-307,53,334,-207,-126,341,156,-73,-312,-424,-473,102,253,258
-346,-297,48,322,-197,-124,322,161,-63,-292,-409,-453,92,239,248
-326,-287,39,307,-183,-124,307,156,-48,-278,-395,-439,82,219,229
-307,-273,34,290,-170,-119,292,141,-43,-263,-370,-429,82,209,214
-278,-258,19,268,-148,-119,268,141,-39,-244,-351,-405,78,190,200
-253,-239,14,246,-134,-112,253,131,-34,-229,-331,-385,78,175,185
-244,-234,9,239,-126,-112,234,136,-19,-204,-302,-366,73,165,170
-219,-219,0,219,-109,-109,209,131,-19,-180,-273,-336,68,151,161
-200,-204,-4,202,-97,-104,190,122,-9,-161,-258,-312,63,146,146
-180,-190,-9,185,-85,-100,165,117,-4,-136,-229,-287,58,131,136
-161,-175,-14,168,-73,-95,156,112,4,-131,-209,-258,43,122,122
-141,-156,-14,148,-63,-85,136,107,9,-112,-185,-234,39,102,117
-122,-141,-19,131,-51,-80,122,102,14,-97,-161,-209,34,92,97
-102,-126,-24,114,-39,-75,107,92,19,-82,-141,-190,24,82,87
-82,-112,-29,97,-26,-70,92,102,34,-63,-117,-161,29,63,87
-63,-97,-34,80,-14,-65,78,102,39,-39,-92,-131,24,53,78
-53,-87,-34,70,-9,-61,68,102,43,-19,-68,-117,19,43,68
-39,-78,-39,58,0,-58,53,102,48,4,-43,-97,14,34,58
-34,-73,-39,53,2,-56,43,97,53,14,-24,-78,9,29,53
-19,-58,-39,39,9,-48,34,97,58,19,-9,-58,4,19,48
-9,-48,-39,29,14,-43,19,92,63,29,4,-48,4,14,43
0,-43,-43,21,21,-43,9,82,63,39,14,-34,4,9,39
9,-24,-34,7,21,-29,9,78,63,43,24,-24,4,4,24
9,-14,-24,2,17,-19,4,73,63,48,34,-14,4,0,19
19,-9,-29,-4,24,-19,0,68,63,53,43,-9,0,-4,14
24,-4,-29,-9,26,-17,-4,63,68,63,53,0,0,-4,14
19,0,-19,-9,19,-9,-9,58,68,63,63,14,-4,-4,14
24,4,-19,-14,21,-7,-14,53,68,68,63,19,-4,0,4
24,9,-14,-17,19,-2,-19,48,68,68,68,24,-9,0,4
24,14,-9,-19,17,2,-24,43,68,68,73,24,-9,4,4
34,14,-19,-24,26,-2,-24,48,68,63,63,19,-9,4,4
39,14,-24,-26,31,-4,-24,48,68,63,63,24,-9,4,0
39,14,-24,-26,31,-4,-24,43,63,68,63,29,-9,0,0
39,24,-14,-31,26,4,-29,43,63,68,68,29,-14,0,0
39,24,-14,-31,26,4,-19,43,63,68,63,29,-14,0,9
39,19,-19,-29,29,0,-19,43,63,68,63,34,-14,0,9
39,19,-19,-29,29,0,-19,43,63,68,68,34,-14,0,9
39,24,-14,-31,26,4,-19,43,63,68,73,34,-14,0,9
34,19,-14,-26,24,2,-19,43,63,68,82,43,-14,-9,9
34,24,-9,-29,21,7,-24,43,63,68,82,48,-14,-14,4
34,24,-9,-29,21,7,-24,39,63,68,82,48,-14,-14,4
34,24,-9,-29,21,7,-24,39,63,68,82,48,-9,-14,4
24,14,-9,-19,17,2,-24,39,63,73,82,48,-9,-14,14
24,14,-9,-19,17,2,-24,39,63,73,82,48,-9,-14,14
24,19,-4,-21,14,7,-24,39,63,73,82,48,-9,-14,14
24,19,-4,-21,14,7,-24,39,63,73,82,48,-14,-14,14
34,14,-19,-24,26,-2,-34,43,63,73,73,39,-14,-4,14
34,14,-19,-24,26,-2,-34,43,63,73,73,39,-14,-4,14
34,14,-19,-24,26,-2,-34,43,63,73,73,43,-14,-4,14
34,14,-19,-24,26,-2,-34,43,63,73,73,43,-14,-4,14
34,14,-19,-24,26,-2,-24,43,63,73,82,43,-14,-4,24
34,14,-19,-24,26,-2,-24,43,63,73,82,43,-14,-4,24
34,14,-19,-24,26,-2,-24,43,63,73,82,43,-14,-4,24
34,19,-14,-26,24,2,-24,43,63,73,82,43,-14,-4,24
29,19,-9,-24,19,4,-34,43,63,82,87,43,-14,-4,14
29,14,-14,-21,21,0,-34,43,63,82,87,43,-14,-4,14
29,14,-14,-21,21,0,-29,43,63,82,87,43,-14,-4,14
29,14,-14,-21,21,0,-29,43,63,82,87,43,-14,-4,14
29,19,-9,-24,19,4,-29,39,63,82,82,53,-14,-4,14
29,14,-14,-21,21,0,-29,39,63,82,82,48,-14,-4,14
29,14,-14,-21,21,0,-29,34,63,82,82,48,-9,-9,14
29,14,-14,-21,21,0,-34,34,63,82,82,53,-9,-9,14
29,19,-9,-24,19,4,-24,43,63,73,82,53,-9,-9,19
29,19,-9,-24,19,4,-24,43,63,78,82,53,-14,-9,19
29,19,-9,-24,19,4,-24,43,68,78,82,53,-19,-9,19
29,19,-9,-24,19,4,-19,48,68,73,82,53,-19,-9,19
39,19,-19,-29,29,0,-29,39,68,73,82,53,-24,-9,9
39,24,-14,-31,26,4,-29,43,68,73,82,53,-24,-9,9
39,24,-14,-31,26,4,-29,43,68,73,82,53,-24,-9,14
39,24,-14,-31,26,4,-29,43,68,73,82,53,-24,-9,14
29,14,-14,-21,21,0,-29,43,68,82,82,53,-14,0,24
29,14,-14,-21,21,0,-29,43,68,82,82,48,-14,4,24
29,14,-14,-21,21,0,-29,43,68,82,82,48,-19,4,24
29,14,-14,-21,21,0,-29,43,68,82,82,48,-19,4,24
29,14,-14,-21,21,0,-19,39,68,73,73,48,-9,-4,24
29,14,-14,-21,21,0,-19,39,68,73,73,48,-9,-4,24
29,14,-14,-21,21,0,-19,39,68,73,73,48,-9,0,24
29,14,-14,-21,21,0,-14,39,68,73,73,53,-9,0,24
29,14,-14,-21,21,0,-24,43,68,73,73,43,-14,-14,24
29,9,-19,-19,24,-4,-24,43,68,73,73,39,-14,-14,19
24,9,-14,-17,19,-2,-24,43,68,73,73,39,-14,-14,14
24,14,-9,-19,17,2,-24,43,68,73,73,39,-14,-14,9
24,14,-9,-19,17,2,-24,43,68,82,82,48,-4,-14,19
24,14,-9,-19,17,2,-24,43,68,82,82,48,-4,-14,14
24,14,-9,-19,17,2,-24,43,68,82,82,48,-4,-14,9
24,14,-9,-19,17,2,-24,43,68,82,78,43,-4,-9,9
24,14,-9,-19,17,2,-24,43,58,82,78,43,-4,-9,9
24,14,-9,-19,17,2,-24,43,58,82,73,43,-4,-9,9
24,14,-9,-19,17,2,-19,43,58,78,73,43,-4,-9,9
24,14,-9,-19,17,2,-19,48,58,78,73,43,-4,-4,9
24,14,-9,-19,17,2,-29,39,48,68,63,39,-4,-14,9
24,14,-9,-19,17,2,-29,34,48,68,63,39,-4,-14,4
24,14,-9,-19,17,2,-29,34,48,68,63,39,-4,-14,4
24,14,-9,-19,17,2,-29,34,48,68,63,39,0,-14,4
19,9,-9,-14,14,0,-29,34,58,68,63,39,0,-4,14
19,9,-9,-14,14,0,-29,34,58,68,63,39,0,-9,14
19,9,-9,-14,14,0,-29,34,53,68,63,39,-4,-9,14
19,9,-9,-14,14,0,-29,34,53,68,58,39,-4,-9,14
19,9,-9,-14,14,0,-29,34,53,63,68,39,0,-9,4
19,9,-9,-14,14,0,-29,34,53,63,68,39,0,-9,4
19,9,-9,-14,14,0,-29,34,53,63,68,39,0,-9,4
19,4,-14,-12,17,-4,-29,34,53,63,68,39,0,-9,4
14,4,-9,-9,12,-2,-19,34,53,63,68,34,0,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,63,34,0,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,63,34,0,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,63,34,0,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,53,34,0,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,58,34,4,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,58,34,4,-9,4
14,4,-9,-9,12,-2,-24,34,53,63,58,34,4,-9,4
14,4,-9,-9,12,-2,-24,19,48,63,58,24,-4,-9,4
14,4,-9,-9,12,-2,-24,19,48,63,53,24,-4,-9,4
14,4,-9,-9,12,-2,-24,19,48,58,53,19,-4,-9,4
14,0,-14,-7,14,-7,-24,19,48,58,53,19,-4,-9,4
14,0,-14,-7,14,-7,-34,29,48,58,53,29,-4,0,14
14,0,-14,-7,14,-7,-34,29,48,58,53,29,-9,0,9
14,0,-14,-7,14,-7,-29,24,48,58,48,29,-9,0,9
14,0,-14,-7,14,-7,-29,24,48,53,48,24,-4,0,9
14,0,-14,-7,14,-7,-19,24,48,53,58,34,4,0,0
14,0,-14,-7,14,-7,-19,24,48,53,58,34,4,0,4
14,0,-14,-7,14,-7,-24,24,48,53,58,34,4,0,4
14,0,-14,-7,14,-7,-24,24,48,53,58,39,4,0,4
14,0,-14,-7,14,-7,-34,24,48,63,58,39,4,-9,4
14,-4,-19,-4,17,-12,-34,24,48,63,58,39,9,-9,4
14,-4,-19,-4,17,-12,-34,24,43,63,58,39,9,-9,0
14,-4,-19,-4,17,-12,-39,24,43,63,58,39,4,-9,0
14,4,-9,-9,12,-2,-29,24,43,63,58,39,-4,-9,0
19,4,-14,-12,17,-4,-29,24,43,63,58,39,-4,-9,0
19,4,-14,-12,17,-4,-29,24,43,63,58,39,-4,-9,0
14,4,-9,-9,12,-2,-29,24,43,63,58,39,-4,-9,0
14,4,-9,-9,12,-2,-34,29,43,53,58,39,-4,-9,0
14,9,-4,-12,9,2,-34,29,43,53,58,39,0,-9,0
14,9,-4,-12,9,2,-34,29,43,53,58,39,0,-9,0
14,9,-4,-12,9,2,-34,29,43,53,58,39,0,-9,0
14,9,-4,-12,9,2,-34,24,43,58,58,29,0,-19,0
14,9,-4,-12,9,2,-34,24,43,58,53,29,0,-19,0
14,9,-4,-12,9,2,-39,19,43,58,53,29,0,-19,0
14,9,-4,-12,9,2,-39,19,43,63,53,29,-4,-19,0
14,0,-14,-7,14,-7,-29,29,43,63,53,29,4,-9,0
14,0,-14,-7,14,-7,-29,29,43,63,53,29,4,-9,0
14,0,-14,-7,14,-7,-24,29,43,63,58,29,4,-9,0
14,0,-14,-7,14,-7,-24,29,43,58,58,29,4,-9,0
14,0,-14,-7,14,-7,-24,19,48,58,58,29,4,-9,0
14,0,-14,-7,14,-7,-29,19,48,58,58,29,9,-9,0
14,0,-14,-7,14,-7,-29,19,48,58,58,29,9,-9,0
14,0,-14,-7,14,-7,-29,19,48,58,53,24,9,-9,0
14,9,-4,-12,9,2,-39,19,48,68,63,34,0,-19,0
14,9,-4,-12,9,2,-39,19,48,68,63,34,0,-19,0
14,9,-4,-12,9,2,-39,19,48,68,63,39,0,-19,0
19,9,-9,-14,14,0,-39,19,48,68,68,39,0,-24,0
19,0,-19,-9,19,-9,-39,29,48,58,58,39,9,-14,0
19,0,-19,-9,19,-9,-39,29,48,58,58,39,9,-14,0
19,0,-19,-9,19,-9,-39,29,53,63,58,39,9,-14,0
19,0,-19,-9,19,-9,-39,29,53,63,63,39,4,-14,0
19,9,-9,-14,14,0,-39,29,53,63,63,48,-4,-24,0
19,9,-9,-14,14,0,-39,29,53,63,63,48,-4,-19,0
19,14,-4,-17,12,4,-39,29,53,63,63,48,-4,-14,4
19,14,-4,-17,12,4,-34,29,53,63,63,48,-4,-14,4
24,19,-4,-21,14,7,-34,34,58,78,73,48,0,-4,14
34,29,-4,-31,19,12,-24,34,68,82,78,53,0,4,19
39,48,9,-43,14,29,-9,39,78,87,87,58,-19,0,29
48,58,9,-53,19,34,-9,43,82,92,87,58,-29,9,34
48,58,9,-53,19,34,-9,48,87,97,87,58,-29,9,39
48,58,9,-53,19,34,-9,53,92,102,87,58,-29,9,43
48,58,9,-53,19,34,-9,58,97,107,87,58,-29,9,48
58,73,14,-65,21,43,-4,68,107,122,97,63,-29,19,53
73,78,4,-75,34,41,0,78,112,126,107,68,-29,9,58
73,78,4,-75,34,41,4,82,117,126,112,78,-24,0,58
78,78,0,-78,39,39,9,87,117,126,117,82,-24,-4,63
82,92,9,-87,36,51,9,92,117,131,117,78,-29,-4,63
82,107,24,-95,29,65,9,92,122,136,126,82,-29,-9,68
82,107,24,-95,29,65,4,97,126,136,126,82,-29,-14,68
82,112,29,-97,26,70,4,97,126,136,126,87,-29,-19,68
82,107,24,-95,29,65,4,97,136,141,131,97,-29,-19,58
82,112,29,-97,26,70,-4,102,136,141,136,107,-29,-19,63
