I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, A1, A2, A3
58,97,39,-78,9,68,9,48,68,68,58,78,-48,39,-19
48,92,43,-70,2,68,9,43,63,63,58,78,-48,39,-19
39,87,48,-63,-4,68,9,39,58,58,58,78,-48,39,-19
43,97,53,-70,-4,75,0,34,53,48,48,78,-48,34,-19
48,97,48,-73,0,73,0,29,48,48,48,78,-48,29,-19
53,97,43,-75,4,70,0,24,43,48,48,78,-48,24,-19
58,97,39,-78,9,68,0,19,39,48,48,78,-48,19,-19
58,107,48,-82,4,78,-9,0,29,48,48,87,-39,14,-9
58,107,48,-82,4,78,-19,-9,29,48,48,87,-39,9,-9
58,107,48,-82,4,78,-29,-19,29,48,48,87,-39,4,-9
58,107,48,-82,4,78,-39,-29,29,48,48,87,-39,0,-9
48,102,53,-75,-2,78,-43,-43,24,43,43,78,-29,-4,-19
48,97,48,-73,0,73,-48,-48,19,39,39,78,-29,-9,-19
48,92,43,-70,2,68,-53,-53,14,34,34,78,-29,-14,-19
48,82,34,-65,7,58,-63,-63,4,24,24,73,-29,-19,-24
39,73,34,-56,2,53,-63,-68,-9,14,9,63,-19,-34,-34
39,63,24,-51,7,43,-73,-78,-24,4,9,68,-19,-39,-34
39,53,14,-46,12,34,-73,-82,-24,-4,0,68,-19,-48,-34
39,43,4,-41,17,24,-68,-82,-29,-14,-4,63,-14,-53,-34
48,43,-4,-46,26,19,-68,-87,-24,-9,-9,63,-19,-43,-34
39,39,0,-39,19,19,-68,-97,-29,-19,-14,58,-19,-53,-34
34,39,4,-36,14,21,-68,-102,-39,-24,-19,58,-19,-58,-39
34,29,-4,-31,19,12,-68,-102,-39,-24,-19,58,-14,-58,-39
39,24,-14,-31,26,4,-68,-97,-39,-24,-19,68,-14,-53,-29
39,24,-14,-31,26,4,-63,-92,-39,-24,-14,63,-14,-53,-29
34,9,-24,-21,29,-7,-58,-87,-43,-24,-14,63,-14,-53,-29
34,9,-24,-21,29,-7,-53,-82,-43,-24,-14,58,-14,-53,-29
43,9,-34,-26,39,-12,-43,-92,-34,-29,-24,48,-4,-43,-39
39,-4,-43,-17,41,-24,-43,-92,-39,-29,-24,48,0,-43,-34
24,-4,-29,-9,26,-17,-39,-92,-39,-34,-24,48,0,-43,-34
24,4,-19,-14,21,-7,-39,-87,-39,-34,-24,48,-4,-39,-34
24,9,-14,-17,19,-2,-43,-82,-39,-24,-14,58,-14,-39,-29
19,9,-9,-14,14,0,-34,-82,-39,-24,-14,58,-9,-39,-29
9,14,4,-12,2,9,-34,-82,-39,-24,-19,48,-9,-39,-14
4,14,9,-9,-2,12,-29,-73,-39,-24,-19,43,-14,-39,-9
-19,4,24,7,-21,14,-19,-82,-39,-34,-19,29,-14,-34,-14
-34,0,34,17,-34,17,-14,-82,-34,-29,-24,24,-4,-29,-4
-43,-4,39,24,-41,17,-9,-82,-34,-29,-24,24,-4,-29,-4
-53,-4,48,29,-51,21,-9,-78,-34,-34,-24,24,-4,-29,-4
-53,-4,48,29,-51,21,0,-68,-34,-24,-24,34,4,-19,0
-48,-9,39,29,-43,14,-4,-73,-34,-34,-29,34,14,-19,0
-43,-9,34,26,-39,12,-4,-78,-43,-39,-34,19,19,-24,0
-39,-9,29,24,-34,9,-4,-78,-43,-39,-39,19,19,-24,4
-39,-14,24,26,-31,4,-14,-78,-53,-43,-43,14,0,-29,-9
-39,-19,19,29,-29,0,-19,-78,-58,-48,-48,9,-4,-34,-14
-39,-34,4,36,-21,-14,-19,-73,-58,-53,-53,4,0,-39,-19
-39,-39,0,39,-19,-19,-19,-73,-53,-53,-58,0,4,-43,-19
-53,-43,9,48,-31,-17,-9,-82,-43,-53,-53,9,0,-39,-9
-63,-48,14,56,-39,-17,-9,-82,-53,-58,-48,4,4,-34,-9
-73,-53,19,63,-46,-17,-14,-87,-53,-58,-48,0,9,-34,-14
-73,-53,19,63,-46,-17,-14,-87,-53,-58,-43,0,9,-29,-14
-68,-39,29,53,-48,-4,-9,-87,-53,-53,-34,9,9,-29,-9
-63,-39,24,51,-43,-7,-9,-82,-48,-48,-29,14,9,-19,-4
-58,-34,24,46,-41,-4,-4,-82,-43,-39,-29,19,14,-19,4
-58,-29,29,43,-43,0,-4,-82,-43,-34,-29,24,14,-24,9
-48,-34,14,41,-31,-9,-4,-73,-48,-48,-29,14,14,-24,-4
-48,-34,14,41,-31,-9,-4,-68,-48,-48,-29,14,14,-24,-4
-48,-29,19,39,-34,-4,-4,-68,-48,-48,-29,14,14,-24,-4
-53,-29,24,41,-39,-2,-9,-68,-43,-48,-29,14,14,-24,-4
-63,-34,29,48,-46,-2,0,-68,-43,-43,-39,14,19,-24,4
-63,-34,29,48,-46,-2,0,-68,-48,-39,-39,14,19,-24,4
-63,-34,29,48,-46,-2,-4,-68,-48,-39,-39,14,19,-24,4
-63,-34,29,48,-46,-2,-4,-68,-43,-34,-39,9,14,-24,4
-53,-39,14,46,-34,-12,-14,-68,-43,-39,-43,9,14,-34,-4
-53,-39,14,46,-34,-12,-14,-68,-43,-39,-43,9,14,-34,-4
-53,-39,14,46,-34,-12,-14,-68,-43,-39,-39,9,14,-34,-4
-53,-39,14,46,-34,-12,-14,-63,-43,-39,-39,9,14,-34,-4
-43,-39,4,41,-24,-17,-14,-73,-43,-39,-43,9,14,-24,-4
-39,-39,0,39,-19,-19,-9,-73,-43,-39,-43,9,9,-24,-9
-39,-39,0,39,-19,-19,-9,-73,-43,-39,-43,9,9,-24,-9
-43,-39,4,41,-24,-17,-9,-73,-43,-39,-43,9,9,-24,-9
-34,-29,4,31,-19,-12,-9,-58,-43,-39,-43,19,19,-24,0
-34,-29,4,31,-19,-12,-9,-58,-43,-39,-43,19,19,-24,0
-34,-29,4,31,-19,-12,-9,-58,-43,-39,-39,19,19,-24,0
-39,-29,9,34,-24,-9,-9,-58,-43,-39,-34,19,24,-24,0
-48,-39,9,43,-29,-14,-9,-58,-39,-48,-34,34,24,-24,-9
-43,-39,4,41,-24,-17,-9,-58,-39,-48,-39,34,24,-24,-9
-34,-34,0,34,-17,-17,-4,-58,-39,-48,-39,34,24,-24,-9
-34,-29,4,31,-19,-12,-4,-58,-39,-48,-39,34,24,-19,-9
-43,-19,24,31,-34,2,0,-48,-39,-39,-29,39,24,-19,0
-43,-29,14,36,-29,-7,0,-48,-39,-39,-29,29,24,-19,0
-43,-29,14,36,-29,-7,-9,-39,-39,-43,-34,39,24,-19,4
-73,-29,43,51,-58,7,4,-34,-29,-34,-34,43,14,-9,4
-78,-29,48,53,-63,9,19,-34,-24,-24,-19,43,14,4,19
-92,-9,82,51,-87,36,39,-24,-4,-19,-19,43,9,24,39
-117,14,131,51,-124,73,63,-4,9,-4,-19,39,-9,73,58
-165,53,219,56,-192,136,112,43,48,24,-14,29,-39,126,87
-224,87,312,68,-268,200,161,97,78,48,-14,9,-48,200,141
-268,122,390,73,-329,256,219,146,112,73,-14,-4,-48,258,200
-297,156,453,70,-375,305,273,229,161,112,4,-4,-58,307,224
-336,170,507,82,-422,339,326,331,229,175,24,-4,-78,366,248
-395,175,570,109,-483,373,390,434,317,234,48,0,-92,434,283
-424,190,614,117,-519,402,458,561,424,297,87,0,-122,497,312
-429,219,649,104,-539,434,522,717,566,390,136,24,-170,580,331
-448,287,736,80,-592,512,590,863,702,502,209,58,-214,673,356
-448,366,814,41,-631,590,634,966,834,610,307,117,-244,751,385
-419,453,873,-17,-646,663,639,995,936,732,458,214,-278,790,395
-366,561,927,-97,-646,744,605,932,971,839,595,331,-326,775,390
-283,668,951,-192,-617,810,488,746,917,922,741,473,-366,707,356
-117,795,912,-339,-514,854,292,497,854,990,927,663,-419,561,273
136,956,819,-546,-341,888,39,263,814,1088,1156,917,-492,385,156
448,1127,678,-788,-114,902,-248,39,775,1180,1390,1195,-590,170,9
732,1288,556,-1010,87,922,-546,-229,707,1224,1566,1424,-668,-48,-136
990,1395,405,-1193,292,900,-810,-468,605,1205,1654,1581,-717,-258,-278
1268,1400,131,-1334,568,766,-1049,-624,531,1137,1693,1703,-746,-488,-429
1586,1317,-268,-1451,927,524,-1259,-707,468,1005,1659,1790,-736,-732,-614
1849,1166,-683,-1507,1266,241,-1410,-839,370,810,1532,1810,-663,-951,-795
1956,878,-1078,-1417,1517,-100,-1478,-1078,151,497,1263,1698,-507,-1127,-922
1952,409,-1542,-1180,1747,-566,-1478,-1424,-283,24,824,1444,-268,-1273,-1005
1893,-63,-1956,-915,1925,-1010,-1439,-1747,-790,-517,292,1093,-14,-1410,-1049
1815,-390,-2205,-712,2010,-1298,-1395,-1903,-1190,-956,-161,766,161,-1464,-1058
1698,-580,-2278,-558,1988,-1429,-1356,-1995,-1478,-1273,-541,458,268,-1483,-1024
1546,-702,-2249,-422,1898,-1476,-1312,-2093,-1732,-1527,-878,126,366,-1483,-971
1395,-785,-2181,-305,1788,-1483,-1278,-2113,-1864,-1678,-1137,-185,434,-1464,-917
1332,-819,-2152,-256,1742,-1485,-1244,-2083,-1893,-1708,-1259,-351,444,-1424,-873
1332,-805,-2137,-263,1734,-1471,-1224,-2020,-1864,-1693,-1278,-414,439,-1395,-868
1376,-810,-2186,-283,1781,-1498,-1190,-1888,-1810,-1664,-1278,-458,424,-1376,-873
1376,-819,-2196,-278,1786,-1507,-1127,-1732,-1727,-1625,-1273,-478,414,-1317,-863
1346,-829,-2176,-258,1761,-1503,-1058,-1600,-1629,-1566,-1254,-512,419,-1254,-839
1288,-839,-2127,-224,1708,-1483,-1000,-1483,-1551,-1507,-1234,-556,434,-1195,-810
1180,-839,-2020,-170,1600,-1429,-927,-1376,-1464,-1444,-1190,-600,434,-1127,-751
1015,-810,-1825,-102,1420,-1317,-814,-1259,-1351,-1327,-1122,-629,439,-1019,-663
795,-761,-1556,-17,1176,-1159,-707,-1151,-1220,-1200,-1029,-610,448,-902,-566
644,-727,-1371,41,1007,-1049,-605,-1024,-1107,-1093,-961,-595,448,-814,-502
507,-702,-1210,97,858,-956,-512,-907,-1000,-1005,-893,-556,444,-722,-448
361,-673,-1034,156,697,-854,-405,-785,-873,-893,-810,-512,439,-610,-375
263,-610,-873,173,568,-741,-341,-678,-771,-795,-732,-463,395,-527,-331
263,-536,-800,136,531,-668,-317,-595,-692,-727,-663,-414,351,-458,-292
258,-458,-717,100,488,-588,-278,-522,-610,-639,-570,-366,302,-400,-258
195,-380,-575,92,385,-478,-229,-458,-517,-536,-478,-312,253,-331,-204
136,-322,-458,92,297,-390,-185,-375,-434,-444,-400,-273,209,-283,-161
73,-287,-361,107,217,-324,-151,-297,-341,-366,-341,-239,190,-229,-126
14,-248,-263,117,139,-256,-82,-200,-253,-283,-273,-185,156,-151,-82
-24,-190,-165,107,70,-178,-14,-107,-161,-209,-204,-131,131,-78,-43
-43,-156,-112,100,34,-134,19,-48,-102,-170,-170,-117,112,-34,-9
-53,-136,-82,95,14,-109,29,-34,-73,-136,-141,-97,82,-4,-4
-53,-117,-63,85,4,-90,29,-24,-68,-107,-117,-92,48,4,4
-58,-102,-43,80,-7,-73,24,-14,-63,-97,-92,-87,48,-4,9
-68,-92,-24,80,-21,-58,24,-4,-43,-87,-78,-78,48,0,14
-82,-78,4,80,-43,-36,34,0,-34,-63,-58,-63,34,14,24
-87,-78,9,82,-48,-34,34,4,-14,-48,-53,-48,34,14,24
-97,-87,9,92,-53,-39,43,14,-4,-48,-63,-48,34,19,24
-97,-87,9,92,-53,-39,43,9,-4,-58,-68,-48,34,19,19
-97,-82,14,90,-56,-34,43,9,-4,-58,-73,-43,29,9,19
-97,-78,19,87,-58,-29,39,9,-4,-53,-73,-43,29,9,19
-87,-63,24,75,-56,-19,39,19,-9,-43,-48,-43,34,29,19
-97,-63,34,80,-65,-14,43,19,-9,-43,-48,-34,34,29,29
-102,-68,34,85,-68,-17,48,24,0,-39,-43,-29,34,39,34
-117,-68,48,92,-82,-9,53,29,4,-34,-34,-14,34,43,39
-117,-63,53,90,-85,-4,63,43,24,-29,-24,-9,24,43,48
-122,-58,63,90,-92,2,63,43,24,-24,-29,-4,24,43,48
-122,-53,68,87,-95,7,63,43,24,-24,-34,-14,24,43,43
-112,-48,63,80,-87,7,63,43,14,-19,-34,-14,24,39,43
-112,-43,68,78,-90,12,68,29,4,-24,-43,-19,24,39,53
-112,-43,68,78,-90,12,68,34,9,-24,-39,-24,24,39,53
-112,-43,68,78,-90,12,73,34,9,-24,-34,-29,29,39,53
-112,-43,68,78,-90,12,78,29,14,-19,-34,-34,29,39,53
-117,-53,63,85,-90,4,73,29,24,-14,-29,-29,29,48,58
-122,-48,73,85,-97,12,73,34,24,-14,-29,-43,29,48,53
-122,-48,73,85,-97,12,68,34,24,-14,-34,-48,24,48,48
-122,-48,73,85,-97,12,63,24,19,-14,-34,-58,24,48,43
-126,-48,78,87,-102,14,68,43,9,-14,-39,-78,14,48,43
-126,-48,78,87,-102,14,68,43,14,-14,-39,-92,14,48,43
-126,-48,78,87,-102,14,73,43,14,-14,-39,-107,14,48,43
-126,-43,82,85,-104,19,73,43,14,-14,-39,-117,14,53,43
-126,-43,82,85,-104,19,63,34,14,-14,-29,-131,19,58,43
-131,-43,87,87,-109,21,63,34,14,-14,-29,-151,19,58,43
-131,-43,87,87,-109,21,63,34,14,-19,-39,-156,19,58,43
-126,-43,82,85,-104,19,63,34,14,-19,-43,-165,19,58,48
-131,-43,87,87,-109,21,78,29,9,-19,-43,-165,29,68,58
-131,-43,87,87,-109,21,78,29,9,-24,-43,-165,29,68,58
-131,-43,87,87,-109,21,78,34,9,-24,-39,-165,29,68,58
-131,-43,87,87,-109,21,78,34,9,-24,-39,-156,24,68,58
-126,-29,97,78,-112,34,78,34,9,-19,-43,-161,34,63,48
-126,-29,97,78,-112,34,78,34,9,-19,-43,-165,34,63,48
-126,-34,92,80,-109,29,78,43,9,-19,-43,-161,34,63,48
-122,-34,87,78,-104,26,78,43,9,-24,-43,-156,39,63,48
-136,-39,97,87,-117,29,78,43,0,-24,-43,-141,34,63,48
-136,-43,92,90,-114,24,73,43,0,-29,-53,-141,29,58,48
-126,-48,78,87,-102,14,68,43,0,-29,-58,-141,24,58,48
-136,-58,78,97,-107,9,68,43,0,-39,-58,-141,19,53,48
-141,-48,92,95,-117,21,68,53,-4,-39,-58,-126,24,53,48
-141,-48,92,95,-117,21,73,58,9,-34,-58,-122,24,63,48
-141,-48,92,95,-117,21,73,58,14,-34,-53,-112,24,68,53
-141,-48,92,95,-117,21,73,58,19,-34,-53,-107,24,68,53
-136,-48,87,92,-112,19,68,53,9,-43,-53,-107,29,68,53
-136,-48,87,92,-112,19,68,48,9,-43,-58,-107,29,63,53
-141,-48,92,95,-117,21,68,43,9,-43,-63,-107,29,63,53
-141,-48,92,95,-117,21,68,39,9,-43,-63,-107,24,63,53
-161,-48,112,104,-136,31,78,43,19,-39,-58,-97,24,63,63
-161,-53,107,107,-134,26,82,58,19,-34,-58,-97,24,63,63
-165,-58,107,112,-136,24,82,63,19,-29,-58,-97,19,63,63
-165,-58,107,112,-136,24,87,68,19,-24,-63,-97,19,63,63
-156,-58,97,107,-126,19,78,58,9,-34,-73,-97,19,63,53
-156,-53,102,104,-129,24,78,63,14,-34,-73,-102,24,68,53
-161,-53,107,107,-134,26,78,63,14,-29,-78,-107,24,68,53
-161,-58,102,109,-131,21,78,68,9,-29,-78,-112,24,68,58
-161,-48,112,104,-136,31,82,82,9,-29,-78,-112,14,68,58
-161,-48,112,104,-136,31,82,82,9,-29,-78,-112,9,73,58
-161,-43,117,102,-139,36,87,87,9,-29,-78,-112,9,73,63
-161,-43,117,102,-139,36,92,87,9,-29,-78,-107,9,78,68
-146,-48,97,97,-122,24,97,78,14,-39,-78,-102,9,82,68
-146,-39,107,92,-126,34,102,82,19,-34,-78,-102,9,82,68
-146,-39,107,92,-126,34,107,87,19,-34,-78,-97,9,87,68
-146,-39,107,92,-126,34,117,92,19,-34,-78,-92,14,92,73
-161,-39,122,100,-141,41,117,82,24,-24,-78,-87,24,92,82
-165,-43,122,104,-143,39,117,82,24,-24,-82,-87,14,92,82
-165,-43,122,104,-143,39,117,82,24,-24,-82,-87,14,92,82
-165,-43,122,104,-143,39,117,87,24,-24,-82,-87,14,92,82
-175,-34,141,104,-158,53,117,92,14,-34,-78,-68,4,92,87
-175,-34,141,104,-158,53,122,102,24,-34,-78,-63,9,92,87
-180,-34,146,107,-163,56,122,112,24,-29,-78,-53,9,97,87
-180,-43,136,112,-158,46,122,122,24,-29,-78,-48,4,97,87
-180,-43,136,112,-158,46,131,122,39,-29,-87,-58,4,102,92
-180,-43,136,112,-158,46,136,126,48,-24,-87,-53,4,107,92
-185,-43,141,114,-163,48,136,126,48,-14,-87,-48,4,112,92
-185,-43,141,114,-163,48,136,131,53,-14,-87,-48,4,112,92
-180,-39,141,109,-161,51,136,146,63,-4,-87,-34,14,122,87
-185,-29,156,107,-170,63,141,151,73,4,-82,-19,14,131,92
-185,-24,161,104,-173,68,151,156,78,4,-82,-4,9,131,97
-195,-19,175,107,-185,78,151,156,82,4,-82,0,9,131,107
-204,-39,165,122,-185,63,156,151,78,14,-82,-9,9,126,117
-209,-29,180,119,-195,75,156,161,82,19,-73,-4,4,131,117
-209,-24,185,117,-197,80,165,165,92,24,-73,-4,0,141,117
-209,-24,185,117,-197,80,170,170,97,29,-68,-4,-4,146,122
-214,-34,180,124,-197,73,185,175,92,29,-63,-4,4,161,117
-224,-34,190,129,-207,78,185,185,102,34,-63,-4,4,165,117
-229,-34,195,131,-212,80,195,190,107,39,-68,-9,4,170,117
-229,-34,195,131,-212,80,204,204,112,43,-68,-19,0,175,126
-234,-34,200,134,-217,82,209,214,126,48,-63,-19,9,175,136
-234,-29,204,131,-219,87,209,224,136,53,-63,-19,4,180,136
-244,-29,214,136,-229,92,209,229,141,53,-68,-19,4,185,136
-248,-34,214,141,-231,90,209,244,146,63,-68,-24,4,195,141
-258,-43,214,151,-236,85,219,248,151,78,-63,-29,4,209,141
-263,-34,229,148,-246,97,224,258,165,82,-58,-29,4,219,146
-268,-34,234,151,-251,100,234,268,165,87,-53,-34,4,224,146
-273,-34,239,153,-256,102,234,273,170,92,-53,-48,4,229,151
-268,-29,239,148,-253,104,234,292,185,102,-43,-53,4,239,161
-268,-24,244,146,-256,109,244,302,190,107,-43,-58,-4,244,170
-283,-14,268,148,-275,126,253,307,195,112,-39,-63,-9,248,170
-283,-9,273,146,-278,131,258,317,209,122,-29,-63,-9,258,170
-292,-9,283,151,-287,136,273,331,209,126,-29,-82,0,263,170
-297,-4,292,151,-295,143,283,336,209,131,-29,-92,-4,273,175
-302,-4,297,153,-300,146,287,346,219,141,-19,-97,-9,283,180
-307,-4,302,156,-305,148,292,356,234,146,-19,-107,-9,287,185
-322,-14,307,168,-314,146,297,361,234,156,-9,-112,-9,292,195
-331,-9,322,170,-326,156,302,375,244,161,-9,-112,-19,302,200
-336,0,336,168,-336,168,307,380,248,165,0,-122,-24,307,200
-346,4,351,170,-348,178,312,395,263,170,9,-122,-29,322,209
-336,9,346,163,-341,178,317,395,263,165,0,-131,-34,322,209
-341,14,356,163,-348,185,326,400,273,175,4,-136,-39,326,214
-356,19,375,168,-366,197,336,405,283,180,14,-136,-43,336,219
-356,19,375,168,-366,197,341,405,283,190,19,-141,-48,341,224
-380,24,405,178,-392,214,341,414,302,209,19,-151,-43,341,224
-380,34,414,173,-397,224,346,419,307,209,24,-151,-43,346,229
-385,34,419,175,-402,226,346,424,312,219,29,-151,-43,346,234
-390,34,424,178,-407,229,346,434,312,219,34,-151,-39,356,239
-390,43,434,173,-412,239,356,434,312,229,48,-141,-39,361,244
-395,48,444,173,-419,246,356,434,312,239,53,-136,-43,366,248
-395,63,458,165,-427,261,356,429,322,244,63,-131,-48,375,253
-395,68,463,163,-429,265,356,424,322,248,63,-131,-53,385,268
-409,58,468,175,-439,263,356,429,312,244,58,-136,-53,375,258
-409,53,463,178,-436,258,356,424,312,244,58,-126,-53,370,258
-409,53,463,178,-436,258,346,419,317,248,68,-122,-53,370,258
-409,48,458,180,-434,253,346,424,317,253,73,-122,-53,370,258
-405,58,463,173,-434,261,346,419,317,244,73,-117,-53,370,248
-409,63,473,173,-441,268,346,414,317,253,82,-102,-53,370,248
-414,68,483,173,-448,275,341,409,317,258,87,-92,-53,366,248
-419,68,488,175,-453,278,341,390,322,263,92,-87,-58,361,248
-405,78,483,163,-444,280,331,395,331,268,97,-63,-63,356,258
-395,82,478,156,-436,280,322,395,331,273,102,-48,-63,351,248
-385,82,468,151,-427,275,312,385,331,278,112,-34,-63,351,244
-375,92,468,141,-422,280,297,385,331,278,112,-19,-63,341,239
-380,82,463,148,-422,273,287,370,331,287,122,-19,-63,331,229
-375,87,463,143,-419,275,278,361,326,287,126,0,-63,326,229
-366,92,458,136,-412,275,273,356,326,287,136,19,-73,322,224
-366,92,458,136,-412,275,263,346,326,287,141,34,-73,307,219
-361,97,458,131,-409,278,244,336,317,278,146,63,-82,297,214
-331,102,434,114,-383,268,229,322,312,278,151,68,-78,287,200
-312,102,414,104,-363,258,214,302,302,268,151,78,-78,268,190
-287,102,390,92,-339,246,200,287,292,263,146,87,-78,253,180
-263,112,375,75,-319,244,190,273,292,268,141,87,-68,239,180
-253,107,361,73,-307,234,175,263,283,253,141,97,-68,224,170
-239,97,336,70,-287,217,165,239,258,234,141,102,-68,204,151
-214,97,312,58,-263,204,156,219,244,224,141,102,-68,190,136
-195,97,292,48,-244,195,146,200,229,224,136,112,-68,185,131
-175,87,263,43,-219,175,131,185,209,214,131,117,-58,170,122
-151,78,229,36,-190,153,117,165,200,200,126,122,-58,156,107
-136,78,214,29,-175,146,102,151,185,190,122,131,-58,131,97
-136,63,200,36,-168,131,82,141,170,185,107,117,-48,117,82
-117,58,175,29,-146,117,78,126,161,165,97,122,-43,102,73
-107,58,165,24,-136,112,63,112,146,136,97,117,-39,87,63
-97,53,151,21,-124,102,53,97,131,122,87,112,-39,78,53
-82,53,136,14,-109,95,39,82,126,122,87,112,-39,63,48
-68,53,122,7,-95,87,34,73,112,112,78,107,-39,53,48
-58,53,112,2,-85,82,34,53,107,102,78,102,-34,53,43
-43,58,102,-7,-73,80,24,39,92,97,73,102,-29,39,39
-43,48,92,-2,-68,70,19,24,68,82,53,102,-29,34,34
-43,39,82,2,-63,61,14,4,63,73,48,97,-29,24,29
-39,34,73,2,-56,53,4,0,53,68,43,97,-29,19,19
-34,29,63,2,-48,46,0,-9,43,63,39,97,-24,9,14
-29,19,48,4,-39,34,-4,-19,34,53,24,92,-29,0,4
-14,19,34,-2,-24,26,-9,-24,29,48,24,82,-29,-4,0
0,19,19,-9,-9,19,-14,-34,19,34,19,68,-24,-9,-4
4,14,9,-9,-2,12,-19,-39,4,24,19,58,-24,-9,-4
4,24,19,-14,-7,21,-19,-43,9,29,29,68,-19,-9,0
0,14,14,-7,-7,14,-19,-43,4,24,29,68,-19,-9,0
0,9,9,-4,-4,9,-19,-39,0,19,19,68,-19,-19,0
9,9,0,-9,4,4,-19,-34,0,19,14,63,-19,-19,0
19,19,0,-19,9,9,-24,-34,-4,19,14,48,-19,-19,-9
19,19,0,-19,9,9,-24,-34,-4,14,14,43,-14,-19,-9
14,9,-4,-12,9,2,-24,-34,-4,14,14,39,-9,-19,-9
14,9,-4,-12,9,2,-24,-39,-4,14,14,34,-9,-19,-9
4,9,4,-7,0,7,-24,-48,-4,19,14,43,-9,-19,0
4,9,4,-7,0,7,-24,-48,-4,19,14,48,-9,-19,0
9,14,4,-12,2,9,-24,-48,-4,19,14,53,-9,-19,0
9,19,9,-14,0,14,-24,-48,-4,19,14,53,-9,-19,0
14,19,4,-17,4,12,-34,-48,-19,19,4,43,-9,-19,-9
14,9,-4,-12,9,2,-34,-53,-19,19,4,48,-9,-19,-9
4,9,4,-7,0,7,-34,-53,-14,14,9,48,-9,-24,-9
4,19,14,-12,-4,17,-34,-53,-14,14,9,43,-9,-24,-9
4,19,14,-12,-4,17,-39,-43,-14,14,9,43,-19,-34,0
9,9,0,-9,4,4,-39,-43,-19,14,9,43,-19,-34,0
9,9,0,-9,4,4,-43,-48,-19,9,9,43,-19,-39,0
4,14,9,-9,-2,12,-43,-48,-19,9,9,43,-19,-39,0
-4,4,9,0,-7,7,-39,-48,-29,9,4,39,-19,-39,-9
-4,9,14,-2,-9,12,-39,-53,-29,4,0,39,-14,-34,-9
-4,9,14,-2,-9,12,-39,-58,-29,0,-4,39,-14,-34,-9
-9,9,19,0,-14,14,-39,-58,-29,-4,-9,43,-14,-34,-9
0,9,9,-4,-4,9,-39,-48,-19,4,4,48,-14,-34,-4
4,9,4,-7,0,7,-39,-53,-19,4,4,53,-14,-34,-4
4,9,4,-7,0,7,-39,-58,-19,4,-4,53,-14,-34,-4
4,9,4,-7,0,7,-43,-58,-19,4,-4,48,-9,-34,-4
4,14,9,-9,-2,12,-34,-48,-19,0,0,58,0,-24,0
-4,4,9,0,-7,7,-34,-43,-24,0,0,58,-4,-24,0
-4,4,9,0,-7,7,-34,-43,-24,0,0,58,-4,-24,0
-4,4,9,0,-7,7,-34,-43,-24,0,0,63,-4,-24,0
-4,4,9,0,-7,7,-43,-43,-29,-4,-4,53,-4,-34,-9
-4,4,9,0,-7,7,-43,-48,-29,-4,-4,53,-4,-34,-9
-4,4,9,0,-7,7,-43,-53,-29,-4,-4,63,0,-39,-9
-4,4,9,0,-7,7,-43,-53,-29,0,-4,63,0,-39,-9
-4,-4,0,4,-2,-2,-43,-53,-24,-9,-4,68,-4,-34,-9
4,0,-4,-2,4,-2,-43,-63,-24,-9,-4,68,-4,-34,-9
9,4,-4,-7,7,0,-43,-63,-24,-9,0,73,-4,-34,-9
9,4,-4,-7,7,0,-43,-58,-24,-9,0,78,-4,-34,-4
-9,14,24,-2,-17,19,-34,-48,-24,0,-9,78,0,-29,4
-14,9,24,2,-19,17,-34,-48,-19,0,-9,82,0,-24,4
-14,9,24,2,-19,17,-34,-48,-19,0,-4,82,-4,-19,4
-14,9,24,2,-19,17,-34,-48,-19,0,0,82,-4,-9,4
-24,9,34,7,-29,21,-43,-48,-19,-4,0,82,4,-14,-4
-24,9,34,7,-29,21,-43,-48,-19,0,-4,82,9,-19,-4
-24,4,29,9,-26,17,-43,-48,-19,0,-4,78,9,-24,-4
-29,4,34,12,-31,19,-43,-48,-14,0,-4,78,9,-29,-4
-19,9,29,4,-24,19,-39,-53,-14,0,4,68,4,-19,-4
-14,9,24,2,-19,17,-39,-53,-19,-4,4,68,0,-19,-4
-14,9,24,2,-19,17,-39,-53,-19,-4,4,63,-4,-19,-4
-19,9,29,4,-24,19,-39,-43,-14,-4,4,58,-14,-19,-4
-9,14,24,-2,-17,19,-39,-43,-14,-4,4,58,-4,-19,-4
0,24,24,-12,-12,24,-34,-43,-14,0,9,58,-9,-19,-4
0,34,34,-17,-17,34,-34,-43,-14,0,9,58,-9,-19,-4
0,39,39,-19,-19,39,-34,-39,-9,4,14,58,-9,-9,0
-4,24,29,-9,-17,26,-34,-39,-9,4,14,53,-4,-19,0
-4,19,24,-7,-14,21,-39,-43,-9,4,14,48,0,-19,0
-4,0,4,2,-4,2,-39,-43,-9,4,14,48,0,-24,0
-4,4,9,0,-7,7,-39,-39,-4,4,14,48,0,-24,-4
0,4,4,-2,-2,4,-39,-43,-9,4,4,39,-14,-19,-14
0,4,4,-2,-2,4,-39,-43,-9,4,4,29,-14,-19,-14
0,4,4,-2,-2,4,-43,-48,-9,0,0,24,-19,-24,-14
0,4,4,-2,-2,4,-43,-48,-14,0,0,19,-19,-24,-19
4,9,4,-7,0,7,-48,-43,-4,0,0,19,-24,-24,-19
4,24,19,-14,-7,21,-48,-43,-4,4,0,19,-24,-24,-14
